Año,Estado,Precipitación,Categoría
2025,AGUASCALIENTES,311.33270899843984,Media
2025,BAJA CALIFORNIA,389.5789369722782,Media
2025,BAJA CALIFORNIA SUR,530.6324212570574,Media
2025,CAMPECHE,1484.9909611208084,Media
2025,COAHUILA,707.922477867621,Media
2025,COLIMA,1239.2263104191,Media
2025,CHIAPAS,704.2528693911579,Media
2025,CHIHUAHUA,1248.0486643847921,Media
2025,CIUDAD DE MÉXICO,323.3320326958981,Media
2025,DURANGO,765.6318813305965,Media
2025,GUANAJUATO,534.3339413433876,Media
2025,GUERRERO,430.0209759098483,Media
2025,HIDALGO,929.6180606780671,Media
2025,JALISCO,303.0759078054011,Media
2025,ESTADO DE MÉXICO,696.5595353024438,Media
2025,MICHOACÁN,2552.049652403349,Alta
2025,MORELOS,988.3978067817251,Media
2025,NAYARIT,822.232986547133,Media
2025,NUEVO LEÓN,430.67080562738215,Media
2025,OAXACA,990.1963318198518,Media
2025,PUEBLA,732.7062625746643,Media
2025,QUERÉTARO,522.8259602400763,Media
2025,QUINTANA ROO,641.0035421120826,Media
2025,SAN LUIS POTOSÍ,252.62786372295554,Media
2025,SINALOA,1104.4816882589244,Media
2025,SONORA,185.53893965542082,Media
2025,TABASCO,231.3063216533981,Media
2025,TAMAULIPAS,1028.6886487619172,Media
2025,TLAXCALA,347.5168794333292,Media
2025,VERACRUZ,967.7993748015243,Media
2025,YUCATÁN,569.6086214803802,Media
2025,ZACATECAS,2221.8046066510124,Alta
2025,NACIONAL,928.6935688670828,Media
2025,AGUASCALIENTES,2064.52949845009,Alta
2025,BAJA CALIFORNIA,1178.4424549704577,Media
2025,BAJA CALIFORNIA SUR,1292.9306866726388,Media
2025,CAMPECHE,299.1869512394321,Media
2025,COAHUILA,372.35189291742205,Media
2025,COLIMA,1008.5091795910922,Media
2025,CHIAPAS,552.660986477632,Media
2025,CHIHUAHUA,263.4102456186695,Media
2025,CIUDAD DE MÉXICO,707.2464074270446,Media
2025,DURANGO,961.9264222571336,Media
2025,GUANAJUATO,670.3815159675485,Media
2025,GUERRERO,282.09664519244177,Media
2025,HIDALGO,714.4584935722881,Media
2025,JALISCO,817.7776440037371,Media
2025,ESTADO DE MÉXICO,1239.1851286230353,Media
2025,MICHOACÁN,829.2648126544082,Media
2025,MORELOS,290.98191166252866,Media
2025,NAYARIT,1250.493625298213,Media
2025,NUEVO LEÓN,485.5959947801404,Media
2025,OAXACA,962.974721383881,Media
2025,PUEBLA,591.2228072912582,Media
2025,QUERÉTARO,433.16918157568176,Media
2025,QUINTANA ROO,650.0640943996949,Media
2025,SAN LUIS POTOSÍ,579.4154885678454,Media
2025,SINALOA,1132.3591450454367,Media
2025,SONORA,570.9142660244577,Media
2025,TABASCO,816.0239717501407,Media
2025,TAMAULIPAS,1437.635854583858,Media
2025,TLAXCALA,1564.6691955102117,Media
2025,VERACRUZ,764.8418085214263,Media
2025,YUCATÁN,604.3521730029998,Media
2025,ZACATECAS,255.32015669627145,Media
2025,NACIONAL,949.8371897834037,Media
2025,AGUASCALIENTES,1684.8547115968981,Media
2025,BAJA CALIFORNIA,928.3595708318471,Media
2025,BAJA CALIFORNIA SUR,1032.1206865199738,Media
2025,CAMPECHE,699.5006715643536,Media
2025,COAHUILA,1305.4528797820553,Media
2025,COLIMA,1647.716402132346,Media
2025,CHIAPAS,565.9907941497247,Media
2025,CHIHUAHUA,698.5313771497024,Media
2025,CIUDAD DE MÉXICO,1421.1599265500563,Media
2025,DURANGO,1054.7028249552932,Media
2025,GUANAJUATO,945.2775065304895,Media
2025,GUERRERO,1638.33958954427,Media
2025,HIDALGO,1380.3663736562823,Media
2025,JALISCO,421.83299112660075,Media
2025,ESTADO DE MÉXICO,793.937242608921,Media
2025,MICHOACÁN,785.4518616097089,Media
2025,MORELOS,1003.1599154018292,Media
2025,NAYARIT,351.88253295179754,Media
2025,NUEVO LEÓN,3026.1881664481625,Alta
2025,OAXACA,1510.4791902834609,Media
2025,PUEBLA,299.5752991574224,Media
2025,QUERÉTARO,749.8269174800507,Media
2025,QUINTANA ROO,234.8312679274687,Media
2025,SAN LUIS POTOSÍ,377.89646645594314,Media
2025,SINALOA,740.019894065976,Media
2025,SONORA,688.5292358601067,Media
2025,TABASCO,949.4497082179256,Media
2025,TAMAULIPAS,1177.3300057085564,Media
2025,TLAXCALA,1083.6679663774137,Media
2025,VERACRUZ,1156.553320235785,Media
2025,YUCATÁN,1484.2245825881032,Media
2025,ZACATECAS,365.31446085474215,Media
2025,NACIONAL,879.781905661187,Media
2025,AGUASCALIENTES,820.3019953866076,Media
2025,BAJA CALIFORNIA,504.95449541632996,Media
2025,BAJA CALIFORNIA SUR,3563.3068303114133,Alta
2025,CAMPECHE,693.2915732174368,Media
2025,COAHUILA,993.8285300922607,Media
2025,COLIMA,1280.8859131968202,Media
2025,CHIAPAS,332.3239682507923,Media
2025,CHIHUAHUA,1213.7392493026437,Media
2025,CIUDAD DE MÉXICO,513.7911758578497,Media
2025,DURANGO,357.31111713280575,Media
2025,GUANAJUATO,386.3197402813623,Media
2025,GUERRERO,317.5459778646815,Media
2025,HIDALGO,741.2540585817486,Media
2025,JALISCO,927.0589250027085,Media
2025,ESTADO DE MÉXICO,1745.4220064843307,Alta
2025,MICHOACÁN,682.9964786479254,Media
2025,MORELOS,266.72399673128604,Media
2025,NAYARIT,510.21002746419146,Media
2025,NUEVO LEÓN,402.9805778021822,Media
2025,OAXACA,1435.0962778942762,Media
2025,PUEBLA,563.4340870586068,Media
2025,QUERÉTARO,585.9002931710244,Media
2025,QUINTANA ROO,2899.2736777600107,Alta
2025,SAN LUIS POTOSÍ,998.9870233785432,Media
2025,SINALOA,496.0270544399445,Media
2025,SONORA,321.5618634248021,Media
2025,TABASCO,750.9922510862007,Media
2025,TAMAULIPAS,1264.368142400569,Media
2025,TLAXCALA,840.5107334394884,Media
2025,VERACRUZ,745.2992685705159,Media
2025,YUCATÁN,720.2191717936392,Media
2025,ZACATECAS,1173.7011971163613,Media
2025,NACIONAL,1769.630179864943,Alta
2025,AGUASCALIENTES,753.2312547335041,Media
2025,BAJA CALIFORNIA,2043.2389835332333,Alta
2025,BAJA CALIFORNIA SUR,588.4821769281065,Media
2025,CAMPECHE,1141.4235506932182,Media
2025,COAHUILA,319.4164163900701,Media
2025,COLIMA,766.9279350352539,Media
2025,CHIAPAS,537.5767987191009,Media
2025,CHIHUAHUA,876.4351400391733,Media
2025,CIUDAD DE MÉXICO,597.8920712759102,Media
2025,DURANGO,330.6825223983924,Media
2025,GUANAJUATO,1099.9503789272537,Media
2025,GUERRERO,1316.3465868109595,Media
2025,HIDALGO,359.6024011115819,Media
2025,JALISCO,828.8132642639495,Media
2025,ESTADO DE MÉXICO,401.7541784874249,Media
2025,MICHOACÁN,2366.8130307308966,Alta
2025,MORELOS,920.2195871013297,Media
2025,NAYARIT,434.3369292528633,Media
2025,NUEVO LEÓN,1332.5398908142165,Media
2025,OAXACA,835.5207980371266,Media
2025,PUEBLA,637.2540450953614,Media
2025,QUERÉTARO,519.7320475816749,Media
2025,QUINTANA ROO,1320.4677369115623,Media
2025,SAN LUIS POTOSÍ,6177.343235494466,Alta
2025,SINALOA,856.9813367149759,Media
2025,SONORA,398.72920626820326,Media
2025,TABASCO,1073.3058216792804,Media
2025,TAMAULIPAS,1294.246108698187,Media
2025,TLAXCALA,765.5552735397198,Media
2025,VERACRUZ,652.5175410102439,Media
2025,YUCATÁN,1002.9057116147877,Media
2025,ZACATECAS,514.2965571259556,Media
2025,NACIONAL,464.0681918054449,Media
2025,AGUASCALIENTES,949.2792741040096,Media
2025,BAJA CALIFORNIA,555.2256763825936,Media
2025,BAJA CALIFORNIA SUR,996.5903128780501,Media
2025,CAMPECHE,724.1373981200545,Media
2025,COAHUILA,1323.070156980401,Media
2025,COLIMA,237.1814276545829,Media
2025,CHIAPAS,1068.217727565952,Media
2025,CHIHUAHUA,816.9449909705128,Media
2025,CIUDAD DE MÉXICO,717.4210751764746,Media
2025,DURANGO,1000.402589794748,Media
2025,GUANAJUATO,341.21154441436835,Media
2025,GUERRERO,1521.4777875707234,Media
2025,HIDALGO,959.8477912708665,Media
2025,JALISCO,193.61488563327472,Media
2025,ESTADO DE MÉXICO,341.0889635710216,Media
2025,MICHOACÁN,736.1886789380954,Media
2025,MORELOS,1114.4703959153837,Media
2025,NAYARIT,368.8779448510208,Media
2025,NUEVO LEÓN,1839.168324080103,Alta
2025,OAXACA,403.4951034423024,Media
2025,PUEBLA,1494.245478161165,Media
2025,QUERÉTARO,450.83716507202024,Media
2025,QUINTANA ROO,893.0570439458379,Media
2025,SAN LUIS POTOSÍ,423.7360806457535,Media
2025,SINALOA,889.4746334934057,Media
2025,SONORA,588.0008038389138,Media
2025,TABASCO,1384.3593104613224,Media
2025,TAMAULIPAS,1728.9618256687309,Media
2025,TLAXCALA,495.7008764650862,Media
2025,VERACRUZ,443.4080419684359,Media
2025,YUCATÁN,1459.5623671409417,Media
2025,ZACATECAS,1494.9400897813991,Media
2025,NACIONAL,692.7838884249488,Media
2025,AGUASCALIENTES,545.2867657858833,Media
2025,BAJA CALIFORNIA,331.91638601217085,Media
2025,BAJA CALIFORNIA SUR,706.3559507301492,Media
2025,CAMPECHE,771.3981339734307,Media
2025,COAHUILA,241.70236774817175,Media
2025,COLIMA,605.1964906936755,Media
2025,CHIAPAS,212.07133010819416,Media
2025,CHIHUAHUA,1131.0310645458387,Media
2025,CIUDAD DE MÉXICO,577.1404386797631,Media
2025,DURANGO,482.72367448406357,Media
2025,GUANAJUATO,503.2011709601198,Media
2025,GUERRERO,1040.623180145051,Media
2025,HIDALGO,680.5959028667369,Media
2025,JALISCO,634.1149351488476,Media
2025,ESTADO DE MÉXICO,1026.8780971095043,Media
2025,MICHOACÁN,278.27199816830756,Media
2025,MORELOS,786.5196771149691,Media
2025,NAYARIT,1226.7513342426773,Media
2025,NUEVO LEÓN,845.6930017616836,Media
2025,OAXACA,1064.1892142494548,Media
2025,PUEBLA,501.234409689845,Media
2025,QUERÉTARO,412.347177411086,Media
2025,QUINTANA ROO,593.5528684169396,Media
2025,SAN LUIS POTOSÍ,268.39326235230806,Media
2025,SINALOA,647.6841591049264,Media
2025,SONORA,862.2596567446241,Media
2025,TABASCO,969.0503184732283,Media
2025,TAMAULIPAS,1486.6179489197018,Media
2025,TLAXCALA,1082.9476940668528,Media
2025,VERACRUZ,654.0459722030672,Media
2025,YUCATÁN,326.19497116497223,Media
2025,ZACATECAS,413.9785319216043,Media
2025,NACIONAL,202.35523796323903,Media
2025,AGUASCALIENTES,479.2513989622623,Media
2025,BAJA CALIFORNIA,723.0938165751729,Media
2025,BAJA CALIFORNIA SUR,729.9295280821583,Media
2025,CAMPECHE,949.8029462386353,Media
2025,COAHUILA,412.21101837686746,Media
2025,COLIMA,688.0200366658655,Media
2025,CHIAPAS,454.44366148780205,Media
2025,CHIHUAHUA,925.267727587708,Media
2025,CIUDAD DE MÉXICO,631.0441381949021,Media
2025,DURANGO,1214.910284491955,Media
2025,GUANAJUATO,429.2023846064013,Media
2025,GUERRERO,628.8530039566962,Media
2025,HIDALGO,544.1608296170144,Media
2025,JALISCO,391.4373842473912,Media
2025,ESTADO DE MÉXICO,925.7928321098747,Media
2025,MICHOACÁN,1197.6392195606757,Media
2025,MORELOS,420.13386193895616,Media
2025,NAYARIT,1087.7090562126168,Media
2025,NUEVO LEÓN,1811.0718601106287,Alta
2025,OAXACA,865.5251284713064,Media
2025,PUEBLA,850.2062160597841,Media
2025,QUERÉTARO,512.0947424988287,Media
2025,QUINTANA ROO,459.6720312742903,Media
2025,SAN LUIS POTOSÍ,1159.4882471410904,Media
2025,SINALOA,1671.7069999706753,Media
2025,SONORA,366.58188694434926,Media
2025,TABASCO,3157.8804500593874,Alta
2025,TAMAULIPAS,824.0544442715475,Media
2025,TLAXCALA,679.4498498879371,Media
2025,VERACRUZ,1097.4367792340263,Media
2025,YUCATÁN,643.7578899812916,Media
2025,ZACATECAS,1091.3405309765308,Media
2025,NACIONAL,252.74085363579042,Media
2025,AGUASCALIENTES,516.8644321913097,Media
2025,BAJA CALIFORNIA,429.3473847933905,Media
2025,BAJA CALIFORNIA SUR,323.1726414809563,Media
2025,CAMPECHE,1322.940897672977,Media
2025,COAHUILA,704.7607164100655,Media
2025,COLIMA,523.0056081819869,Media
2025,CHIAPAS,906.8828075653358,Media
2025,CHIHUAHUA,724.7274949720664,Media
2025,CIUDAD DE MÉXICO,621.5557048513969,Media
2025,DURANGO,405.72747012934826,Media
2025,GUANAJUATO,1045.1937509590578,Media
2025,GUERRERO,447.34772209946755,Media
2025,HIDALGO,1140.2758212822216,Media
2025,JALISCO,1207.662102917188,Media
2025,ESTADO DE MÉXICO,581.6063554059572,Media
2025,MICHOACÁN,819.452362885383,Media
2025,MORELOS,762.0671990577505,Media
2025,NAYARIT,548.5453560800083,Media
2025,NUEVO LEÓN,997.2052056103826,Media
2025,OAXACA,3083.009262809791,Alta
2025,PUEBLA,549.4756590115749,Media
2025,QUERÉTARO,405.90298519229805,Media
2025,QUINTANA ROO,456.96686293837985,Media
2025,SAN LUIS POTOSÍ,436.980604587531,Media
2025,SINALOA,440.1071157745352,Media
2025,SONORA,777.2236931938027,Media
2025,TABASCO,371.75602956657286,Media
2025,TAMAULIPAS,1162.8615344678908,Media
2025,TLAXCALA,380.43583928719454,Media
2025,VERACRUZ,924.5110999709921,Media
2025,YUCATÁN,390.4205398855556,Media
2025,ZACATECAS,267.68568606384986,Media
2025,NACIONAL,291.61582474074925,Media
2025,AGUASCALIENTES,569.4375789344166,Media
2025,BAJA CALIFORNIA,461.7293332650908,Media
2025,BAJA CALIFORNIA SUR,494.7232691672767,Media
2025,CAMPECHE,889.5949080081446,Media
2025,COAHUILA,669.5950260873069,Media
2025,COLIMA,794.7789232662898,Media
2025,CHIAPAS,1547.6394825455966,Media
2025,CHIHUAHUA,655.4382044998034,Media
2025,CIUDAD DE MÉXICO,929.3971527553156,Media
2025,DURANGO,698.9669262169007,Media
2025,GUANAJUATO,761.839141713123,Media
2025,GUERRERO,782.5293195125741,Media
2025,HIDALGO,1694.3282335458352,Media
2025,JALISCO,254.43223202790708,Media
2025,ESTADO DE MÉXICO,627.293048524208,Media
2025,MICHOACÁN,1111.5841606950264,Media
2025,MORELOS,689.25546941001,Media
2025,NAYARIT,928.4172716302965,Media
2025,NUEVO LEÓN,507.5062892752724,Media
2025,OAXACA,372.524287576331,Media
2025,PUEBLA,239.79901953583155,Media
2025,QUERÉTARO,1541.1320775553743,Media
2025,QUINTANA ROO,1317.7439297990109,Media
2025,SAN LUIS POTOSÍ,496.00725426606476,Media
2025,SINALOA,1145.2808670545442,Media
2025,SONORA,737.151783055355,Media
2025,TABASCO,628.4364087738625,Media
2025,TAMAULIPAS,462.4513692551354,Media
2025,TLAXCALA,674.8460804435346,Media
2025,VERACRUZ,1069.9763867379586,Media
2025,YUCATÁN,716.2698343459085,Media
2025,ZACATECAS,1250.8350313804506,Media
2025,NACIONAL,514.765119924898,Media
2025,AGUASCALIENTES,380.6792771430647,Media
2025,BAJA CALIFORNIA,471.3887166332246,Media
2025,BAJA CALIFORNIA SUR,562.4231029271148,Media
2025,CAMPECHE,652.2106237952396,Media
2025,COAHUILA,1200.5909819319074,Media
2025,COLIMA,347.22917722639863,Media
2025,CHIAPAS,1246.1467573198613,Media
2025,CHIHUAHUA,408.7215170913862,Media
2025,CIUDAD DE MÉXICO,890.857580679872,Media
2025,DURANGO,626.9435981563975,Media
2025,GUANAJUATO,494.24168078375186,Media
2025,GUERRERO,558.6441072646671,Media
2025,HIDALGO,1800.4372485897395,Alta
2025,JALISCO,1113.9486789825467,Media
2025,ESTADO DE MÉXICO,934.1790356410543,Media
2025,MICHOACÁN,1532.7125237461787,Media
2025,MORELOS,566.7746844542269,Media
2025,NAYARIT,1045.0936236773775,Media
2025,NUEVO LEÓN,434.27072153645236,Media
2025,OAXACA,920.388133047341,Media
2025,PUEBLA,793.3691803671327,Media
2025,QUERÉTARO,991.076859032774,Media
2025,QUINTANA ROO,845.121370930488,Media
2025,SAN LUIS POTOSÍ,931.4589367968214,Media
2025,SINALOA,290.70938028016855,Media
2025,SONORA,1145.324303966251,Media
2025,TABASCO,1314.315299460535,Media
2025,TAMAULIPAS,642.3318949026183,Media
2025,TLAXCALA,1650.0391458772497,Media
2025,VERACRUZ,3675.704369740432,Alta
2025,YUCATÁN,1283.820912840795,Media
2025,ZACATECAS,401.87411565681873,Media
2025,NACIONAL,1299.4735334696636,Media
2025,AGUASCALIENTES,1352.0255058683042,Media
2025,BAJA CALIFORNIA,892.160398679855,Media
2025,BAJA CALIFORNIA SUR,1078.595949299987,Media
2025,CAMPECHE,1082.8465511962545,Media
2025,COAHUILA,1072.8577331710333,Media
2025,COLIMA,1511.4674017142806,Media
2025,CHIAPAS,998.7735565388921,Media
2025,CHIHUAHUA,314.7295838044762,Media
2025,CIUDAD DE MÉXICO,585.9288000898099,Media
2025,DURANGO,2069.4199311486777,Alta
2025,GUANAJUATO,1323.4916825017021,Media
2025,GUERRERO,933.5279465011292,Media
2025,HIDALGO,864.5651093095796,Media
2025,JALISCO,821.759435442085,Media
2025,ESTADO DE MÉXICO,1183.4795270868267,Media
2025,MICHOACÁN,1754.293472110834,Alta
2025,MORELOS,818.6185180150947,Media
2025,NAYARIT,1014.3247317231188,Media
2025,NUEVO LEÓN,284.5978065891372,Media
2025,OAXACA,1033.1517742215215,Media
2025,PUEBLA,416.2207004349063,Media
2025,QUERÉTARO,746.304929693785,Media
2025,QUINTANA ROO,1130.720191461772,Media
2025,SAN LUIS POTOSÍ,811.8292702528252,Media
2025,SINALOA,263.4879901082467,Media
2025,SONORA,2304.998754934634,Alta
2025,TABASCO,468.3504690320593,Media
2025,TAMAULIPAS,729.3799259711047,Media
2025,TLAXCALA,860.5912769118484,Media
2025,VERACRUZ,971.8952838833243,Media
2025,YUCATÁN,638.2046829745975,Media
2025,ZACATECAS,1461.5085584537521,Media
2025,NACIONAL,1018.3955762362413,Media
2025,AGUASCALIENTES,2022.8045606066742,Alta
2025,BAJA CALIFORNIA,540.1747227065628,Media
2025,BAJA CALIFORNIA SUR,674.5828766969794,Media
2025,CAMPECHE,1347.6730691389052,Media
2025,COAHUILA,2245.6876329001266,Alta
2025,COLIMA,1103.6830380045321,Media
2025,CHIAPAS,1338.7823669224363,Media
2025,CHIHUAHUA,645.8282023366876,Media
2025,CIUDAD DE MÉXICO,999.3871021397316,Media
2025,DURANGO,1429.2321375840368,Media
2025,GUANAJUATO,2783.0121672557457,Alta
2025,GUERRERO,755.7963618777409,Media
2025,HIDALGO,1088.8645240518983,Media
2025,JALISCO,1628.078135486804,Media
2025,ESTADO DE MÉXICO,1039.5157545085765,Media
2025,MICHOACÁN,836.2867976885939,Media
2025,MORELOS,693.5667910512186,Media
2025,NAYARIT,710.6984255500693,Media
2025,NUEVO LEÓN,401.3534616791973,Media
2025,OAXACA,592.463672884223,Media
2025,PUEBLA,585.2244233213268,Media
2025,QUERÉTARO,1424.6669123146778,Media
2025,QUINTANA ROO,646.4158823925314,Media
2025,SAN LUIS POTOSÍ,639.6954163611484,Media
2025,SINALOA,643.8276704390562,Media
2025,SONORA,930.4076025435219,Media
2025,TABASCO,1057.568532507752,Media
2025,TAMAULIPAS,758.3579863223573,Media
2025,TLAXCALA,845.6855668911787,Media
2025,VERACRUZ,886.5249263404521,Media
2025,YUCATÁN,1257.0702875692139,Media
2025,ZACATECAS,736.2940440360569,Media
2025,NACIONAL,378.6486696051111,Media
2025,AGUASCALIENTES,648.3652654669972,Media
2025,BAJA CALIFORNIA,577.1143884005105,Media
2025,BAJA CALIFORNIA SUR,614.6630153170181,Media
2025,CAMPECHE,389.58831912238895,Media
2025,COAHUILA,810.7022977466146,Media
2025,COLIMA,589.8508043929909,Media
2025,CHIAPAS,523.0736181931654,Media
2025,CHIHUAHUA,554.9775378173833,Media
2025,CIUDAD DE MÉXICO,1141.4869662028127,Media
2025,DURANGO,777.1719406607309,Media
2025,GUANAJUATO,770.12805194296,Media
2025,GUERRERO,341.77003951649914,Media
2025,HIDALGO,797.7638045563273,Media
2025,JALISCO,438.655476701592,Media
2025,ESTADO DE MÉXICO,1540.9587555134283,Media
2025,MICHOACÁN,432.19673197820856,Media
2025,MORELOS,355.9019786035109,Media
2025,NAYARIT,611.3305638950327,Media
2025,NUEVO LEÓN,820.0278984645112,Media
2025,OAXACA,516.1589885016375,Media
2025,PUEBLA,783.4922056083252,Media
2025,QUERÉTARO,881.5645704681561,Media
2025,QUINTANA ROO,1055.7185655100232,Media
2025,SAN LUIS POTOSÍ,1164.1491417433826,Media
2025,SINALOA,658.2738249205945,Media
2025,SONORA,810.6745000841483,Media
2025,TABASCO,342.9205255982951,Media
2025,TAMAULIPAS,322.89529827103377,Media
2025,TLAXCALA,709.3628778224194,Media
2025,VERACRUZ,446.25546310722905,Media
2025,YUCATÁN,1878.7373839312218,Alta
2025,ZACATECAS,401.9920697794775,Media
2025,NACIONAL,2035.3532414090823,Alta
2025,AGUASCALIENTES,354.9646943393625,Media
2025,BAJA CALIFORNIA,444.81993546132645,Media
2025,BAJA CALIFORNIA SUR,811.4505748789475,Media
2025,CAMPECHE,993.2222438809954,Media
2025,COAHUILA,405.81074859876816,Media
2025,COLIMA,1538.300849440446,Media
2025,CHIAPAS,515.4826777482879,Media
2025,CHIHUAHUA,600.0512082821444,Media
2025,CIUDAD DE MÉXICO,360.753014592369,Media
2025,DURANGO,545.9592508984048,Media
2025,GUANAJUATO,393.3622939157227,Media
2025,GUERRERO,1372.7463212884595,Media
2025,HIDALGO,671.2702164539527,Media
2025,JALISCO,965.0257312078803,Media
2025,ESTADO DE MÉXICO,545.2564133301146,Media
2025,MICHOACÁN,435.84308383450207,Media
2025,MORELOS,481.5697547258012,Media
2025,NAYARIT,989.6950897087189,Media
2025,NUEVO LEÓN,700.1302833778955,Media
2025,OAXACA,713.2734169831964,Media
2025,PUEBLA,1003.7245713739068,Media
2025,QUERÉTARO,460.32998906958346,Media
2025,QUINTANA ROO,349.30492999207263,Media
2025,SAN LUIS POTOSÍ,546.2731781327344,Media
2025,SINALOA,1948.741290658922,Alta
2025,SONORA,735.7836148561728,Media
2025,TABASCO,908.022992629698,Media
2025,TAMAULIPAS,460.60889200913283,Media
2025,TLAXCALA,362.45283281212716,Media
2025,VERACRUZ,1602.4600488392264,Media
2025,YUCATÁN,678.8359843445427,Media
2025,ZACATECAS,500.1294077956847,Media
2025,NACIONAL,901.1817254919199,Media
2025,AGUASCALIENTES,892.3528386372716,Media
2025,BAJA CALIFORNIA,396.89435456861764,Media
2025,BAJA CALIFORNIA SUR,1546.2785835922548,Media
2025,CAMPECHE,843.829601408016,Media
2025,COAHUILA,1814.116417266011,Alta
2025,COLIMA,160.89093943396108,Media
2025,CHIAPAS,292.57416883612865,Media
2025,CHIHUAHUA,581.2701227751534,Media
2025,CIUDAD DE MÉXICO,962.081043993299,Media
2025,DURANGO,893.1109803195056,Media
2025,GUANAJUATO,383.584042844424,Media
2025,GUERRERO,544.4845483735156,Media
2025,HIDALGO,606.7365030501287,Media
2025,JALISCO,645.8304560884468,Media
2025,ESTADO DE MÉXICO,839.3316227970615,Media
2025,MICHOACÁN,233.7886874263497,Media
2025,MORELOS,1226.3394886060128,Media
2025,NAYARIT,433.2502536474624,Media
2025,NUEVO LEÓN,314.73563579034635,Media
2025,OAXACA,972.342986384196,Media
2025,PUEBLA,1632.0720243976336,Media
2025,QUERÉTARO,1508.0359605561284,Media
2025,QUINTANA ROO,975.598269993976,Media
2025,SAN LUIS POTOSÍ,390.4914800022902,Media
2025,SINALOA,364.3112571185647,Media
2025,SONORA,675.9255230256725,Media
2025,TABASCO,558.9013429264284,Media
2025,TAMAULIPAS,972.245646101788,Media
2025,TLAXCALA,457.24536070722473,Media
2025,VERACRUZ,845.7627419212731,Media
2025,YUCATÁN,1688.9048969728676,Media
2025,ZACATECAS,340.71233251655445,Media
2025,NACIONAL,778.7638537207538,Media
2025,AGUASCALIENTES,184.28130967656404,Media
2025,BAJA CALIFORNIA,1605.0801752300897,Media
2025,BAJA CALIFORNIA SUR,920.9251771575687,Media
2025,CAMPECHE,497.9321074776251,Media
2025,COAHUILA,960.3678093866533,Media
2025,COLIMA,1803.851714910089,Alta
2025,CHIAPAS,1421.8568162041743,Media
2025,CHIHUAHUA,409.7047983920268,Media
2025,CIUDAD DE MÉXICO,1137.8980038235802,Media
2025,DURANGO,846.1989698666869,Media
2025,GUANAJUATO,919.1629554733089,Media
2025,GUERRERO,994.539979337287,Media
2025,HIDALGO,1394.9895845044693,Media
2025,JALISCO,1639.457100126601,Media
2025,ESTADO DE MÉXICO,1182.365322779325,Media
2025,MICHOACÁN,729.4664182744323,Media
2025,MORELOS,1171.1862204529214,Media
2025,NAYARIT,704.6421201038255,Media
2025,NUEVO LEÓN,1018.1183747113863,Media
2025,OAXACA,1612.8038405305776,Media
2025,PUEBLA,492.3129897255547,Media
2025,QUERÉTARO,348.8664746716541,Media
2025,QUINTANA ROO,1674.0326756860275,Media
2025,SAN LUIS POTOSÍ,330.6576054096208,Media
2025,SINALOA,477.1062844017702,Media
2025,SONORA,1405.1957747750973,Media
2025,TABASCO,1372.414628797633,Media
2025,TAMAULIPAS,350.51000895142846,Media
2025,TLAXCALA,1069.340671676539,Media
2025,VERACRUZ,1424.2956005486917,Media
2025,YUCATÁN,333.73983468403867,Media
2025,ZACATECAS,1218.252817088573,Media
2025,NACIONAL,554.5360583606755,Media
2025,AGUASCALIENTES,331.7857571677277,Media
2025,BAJA CALIFORNIA,1008.2711976388763,Media
2025,BAJA CALIFORNIA SUR,627.9080685204262,Media
2025,CAMPECHE,570.7325299371128,Media
2025,COAHUILA,574.0082711637644,Media
2025,COLIMA,385.8634651215825,Media
2025,CHIAPAS,1188.8598714354773,Media
2025,CHIHUAHUA,1309.4271788242859,Media
2025,CIUDAD DE MÉXICO,427.4430907159669,Media
2025,DURANGO,720.1759234438015,Media
2025,GUANAJUATO,631.4892237042808,Media
2025,GUERRERO,2205.142807035469,Alta
2025,HIDALGO,1288.6589219569348,Media
2025,JALISCO,595.9773552658913,Media
2025,ESTADO DE MÉXICO,732.8953602718296,Media
2025,MICHOACÁN,772.6969096996548,Media
2025,MORELOS,702.03114889744,Media
2025,NAYARIT,1014.7350779134277,Media
2025,NUEVO LEÓN,457.3036308124832,Media
2025,OAXACA,2394.6503733622085,Alta
2025,PUEBLA,644.1473550945806,Media
2025,QUERÉTARO,444.1888456544253,Media
2025,QUINTANA ROO,522.3444906348218,Media
2025,SAN LUIS POTOSÍ,864.3432354809488,Media
2025,SINALOA,392.2007499628584,Media
2025,SONORA,246.82512129023635,Media
2025,TABASCO,468.9852167249922,Media
2025,TAMAULIPAS,866.9426685526926,Media
2025,TLAXCALA,310.9580324943526,Media
2025,VERACRUZ,1732.208361479633,Alta
2025,YUCATÁN,388.96627753614206,Media
2025,ZACATECAS,333.08376797971545,Media
2025,NACIONAL,503.4234803529329,Media
2025,AGUASCALIENTES,1524.1231041521614,Media
2025,BAJA CALIFORNIA,457.94065974056014,Media
2025,BAJA CALIFORNIA SUR,546.9372634016925,Media
2025,CAMPECHE,814.7901574111452,Media
2025,COAHUILA,837.2756756841209,Media
2025,COLIMA,1059.7187589749087,Media
2025,CHIAPAS,473.3484842304323,Media
2025,CHIHUAHUA,956.436669577,Media
2025,CIUDAD DE MÉXICO,890.4929099228453,Media
2025,DURANGO,713.7294512590547,Media
2025,GUANAJUATO,935.3000418662624,Media
2025,GUERRERO,1183.4051769721384,Media
2025,HIDALGO,774.1495403970387,Media
2025,JALISCO,1611.895476923129,Media
